景区名称,用户名,评论内容,标签
唐摩崖石刻,小马尔蒂尼99,泰山有名的时刻，很多人留影拍照,positive
历下亭,兔小妖,在大明湖里的小亭子，需要坐船才能到，记住门票和船票分开买的，我傻傻的从花钱额门进来，走到了不花钱的地方，然后门票作废，想去历下亭从新买门票和船票,positive
青岛葡萄酒博物馆,晶如止水,葡萄酒博物馆没有青岛啤酒厂的时间长，里面内部的设计基本是葡萄酒的酒文化，葡萄酒的历史，种类，酿酒过程工艺。也算增长了见识和知识吧，凭着门票还可以免费品尝红酒一杯，有兴趣的亲们也可以买一瓶红酒回去！,positive
回澜阁,Charley,栈桥尽头必须去的地方。。。。,positive
嘉木美术馆,老S和大饼,整个街区都建议走走看看，嘉木更是一座很有情怀的美术馆，热爱艺术之人的聚集地,positive
青岛路老建筑群,sushi0451,从山上能看到，红房顶，老建筑特别好看。,positive
周村烧饼博物馆,时光漫步,虽然满大街都是烧饼，但只有烧饼博物馆这里的品牌才叫周村烧饼。不收费。有周村烧饼的现场制作。,positive
大珠山风景区,乐雅派,西海岸新区胶南的一个风景区，从市区去的话要坐隧道车到灵山卫枢纽中心换车才能到，漫山的杜鹃花，春天花期的时候去很美,positive
孟府孟庙景区,étais33,面积不大，人不多，气氛很安静，可以从容地观赏古建筑和参天古木。,positive
苏禄王墓,宋金强,看上去很久没有人管理了，各方面都很差,negative
情人坝,Eva,其实就是一条普通的坝，但就是能记得,positive
月牙湾公园,小翟,我最喜欢的是月牙湾的球石，至于游泳，风浪原因，整个海滩工作人员一直在喊不能下水，这可能也是此行孩子们最遗憾的地方啦！不过大人们就如同寻宝一样，翻找着自己心仪的那一块石头，满满收获，沉甸甸的负担好在我们有大巴车全程跟随，负担只剩窃喜呢,positive
康有为故居,6977883,康有为故居在故居一条街的尽头，很温馨的庭院，别致的二层小楼，砖木结构，看上去文艺范儿十足。,positive
泉城广场,浪淘沙,济南的会客厅，以前古城的南门所在,positive
雪野湖,玉宇轻舟,从雪野出口下高速，看着导航沿湖边公路由北向南顺时针方向行驶。湖挺大，湖面时隐时现；车不多，饭店偶露峥嵘。,positive
护城河环城公园,柠萌雨辰,河上有游船可以乘坐，从水路绕行济南，也是一种别样的体验。,positive
潍坊金宝乐园,啊小卯,算是市内的游乐景点了，小朋友爱去，春游去过，里面的内容也换了几番。,positive
青岛基督教堂,Nicole,信号山龙山路大门出来直行150m，可以看到基督教堂大门向前80m标志，门票10元，钟楼比较抖老人没必要上去，看不到景，是有个古老的敲钟设施,positive
小鱼山文化名人街区,禾安霏,很多都不能参观了，不过福山路是条很安静的小马路，很文艺范，拍拍照蛮不错的,positive
雪野湖,宁聚,环境很好，天很蓝。水很蓝，可惜来的不是季节！,positive
青岛路老建筑群,倪俊,非常适合慢行者，路边的建筑大都是欧式风格吧？不是很多，但足够你欣赏一个下午的。,positive
鱼山路,cheyenne,海洋大学鱼山校区到小鱼山公园这条路，就是鱼山路，一路上风景都很好。,positive
孔府,Saga,孔府顾名思义就是孔家的府邸，比不上孔庙。,positive
潍坊范公亭公园,tsavo,范公亭公园在青州西面，挨着博物馆，积不小，里面绿化很好，还有各种古迹，像范公亭和李清照故居，而且公园是免费开放的，很是难得。,positive
日照灯塔风景区,Y星克,海边的风吹着，湛蓝的天空下的灯塔，就像是搅拌棒一样插入天龙，与附近柔软的沙滩，蓝色的海水，褐色的礁石融为一体，非常好看，虽然广场的音乐值得吐一个大槽,positive
大成殿,浅忆流年,大成殿的门前广场，旺季每天都有穿古装汉服的表演，很长知识,positive
曲水亭街,曹文瀚,這裡和芙蓉街及其他街道都是感受濟南老城風味的好地方,positive
李宗仁史料馆,秋日清风,位于大运河畔，环境优美，能看到李宗仁及家属以前用过的用品，有些东西现在看看也不过时。,positive
摩天岭生态旅游风景区,漫漫行,摩天岭风景区是一个三面环海的小半岛，景区的山脊上修建有高速公路，在山脊上疾驶，有直上云端的感觉，在山谷上空架有索道连接摩天岭和成山头。山腰的悬崖峭壁间建有空中栈道，人在栈道上过，巨浪在脚底下咆哮，别有一番滋味在心头,positive
日照世帆赛基地,风在话,朋友很喜欢帆船，来这的之后看他都不想离开了。可惜没有时间，不然他都会跟帆船出海了。,positive
刘公岛,千幻,到威海那有不去刘公岛的。了解甲午！,positive
青岛中山公园,怀特,在中山公园赏樱，对我来说应该是此次旅行最重要的一程。虽然青岛其他地方也有樱花，不过中山公园应该是这座城市集中赏樱的最佳场所了吧。实话说，当看到盛开的樱花开放在道路的两旁，被美景所感动的我，连走路的时候好像都忘记了看路。一整个下午都沉醉在中山公园的樱花花海中，时间早就已经抛到脑后。,positive
泉城海洋极地世界,纷纷,地方很大，人很多，表演也不错，孩子们很高兴，好好转要一天的时间,positive
八仙过海景区,鹿的猫,从小到大都在听的故事。汉钟离、张果老、韩湘子、铁拐李、吕洞宾、何仙姑、蓝采和及曹国舅，八仙过海各显神通,positive
威海国际海水浴场,老猫,没找到公厕，说没建好呢，水质还可以，,neutral
五莲山风景区,蒲公英的种子,非常适合踏青，山不是很好，还有水……,positive
烟墩角,蚂蜂窝用户,烟墩角天鹅村海源渔家乐欢迎广大摄影爱好者,positive
青岛大学(中心校区),山水怡情,虽然是七拼八凑杂合起来的新学校，不过依山傍海，建得还不错,positive
青云山民俗游乐园,赵火丁,环境还不错，有时间，还是值得一去。,positive
沂蒙山银座天蒙旅游区,浅小沫13,台阶比较多，爬到山顶很是疲惫。,neutral
日照九仙山风景区,必须竖起中指,印象中美丽的地方，小时候去摘过樱桃，不过好久没有去过了，据说现在开发的也不错。,positive
蒲松龄纪念馆,灵通新奇特,很有韵味的地方，可以感受当年蒲松龄的年代，风景也好,positive
张裕酒文化博物馆,乖娃娃,张裕好好的一手牌被打烂了，第一次的时候在地下，到点葡萄酒品品，第二次就成会议室了，应付一样，另外酿造葡萄酒的工艺过程为啥又不展示了，机器坏了？,negative
玉皇顶,斯莱戈的旧梦,据说是泰山之巅，然而会当凌绝顶，一览众山小的感觉还是被日出比下去了，视角确实不错。,positive
潍坊范公亭公园,水天,青州博物馆外就是范公亭公园，这里原来是青州城西门外一块300余亩大的小盆地里，包括范公亭和李清照故居、洋溪湖等景点。公园免费，只是里面的李清照故居和范公祠都要门票，还都是20元，严重不值，不爽。,positive
月牙湾公园,听海的狐狸,国内海边只有三亚；其次青岛，大连，其他就不要想了，烟台周边的周末去度假还好，稍微远点不建议去！,positive
彩石溪,荳寳仔,沿溪可观赏色彩斑斓的带状彩石，十八亿年五世同堂的地质奇观。十里山涧，彩石平铺溪底，波光潋滟，奇特地质地貌，犹如泼墨大写意。沿溪而上漫步于乱石铺阶的步游路可欣赏那四时不同，野趣盎然，桃花乱落如红雨的景象。不论你何时或是用那种形式游彩石溪景区，它都会给你留下美好的景象。,positive
中国海洋大学崂山校区,行走於消逝中,中国海洋大学是位于青岛的一座985、211高校，共有三个校区，分别是最古老的鱼山校区，第二古老的浮山校区以及新修的崂山校区，其中鱼山校区的樱花和老校区德式建筑是中国海洋大学最具特色的一道风景线，三个校区的德式建筑真的很好看，非常适合拍照，有很多在中国海洋大学毕业的学生就会选择在校园里面拍写真，当每年3、4月份樱花盛开的时候，鱼山校区的樱花配上古老建筑的质感真的是一绝，崂山校区的樱花路，道路一边是单樱，另一边是双樱延长了欣赏樱花的时间，路上洒满樱花的花瓣，徜徉在樱花树下，非常惬意，还有很多情侣会在樱花树下相约，不输青岛中山公园的樱花美景，中国海洋大学的校园除了樱花，建筑也是一道亮丽的风景线，走在中国海洋大学的校园内，感觉棒棒哒，哈哈哈哈。,positive
青岛基督教堂,M.L.W.G,很有历史的一个建筑，周边成为了婚纱照的取景地，很多人是过来看新娘的。不管你是否信教，都应该来看看这个老教堂，感受一下。位置就在中山路的核心位置，周边小吃和景点非常多，非常方便。,positive
东炮台海滨风景区,雨,抗击倭寇的地方，炮台设计还是很俱全。,positive
黑虎泉,梓媛,黑虎泉之名，始见于金代的名泉碑。一说名的来源是因岸上原有一“黑虎庙”；也有的说是因“水激柱石，声如虎啸”而得名，因此泉为一天然洞穴，内有一巨石盘曲伏卧，上生苔藓，显得黑苍苍，如猛虎深藏，泉水从巨石下涌出，激湍撞击，再加半夜朔风吹入石隙裂缝，酷似虎啸，故称黑虎泉。,positive
杨家埠民俗文化古村,蚂蜂窝用户,很有特色值得去看看，因为我家老房子就是擦滑梯的隔壁，小时候出门能擦一天，带孩子体验一下我小时侯的乐趣。,positive
百脉泉景区,风行,章丘，济南辖区地级市，距济南市区40KM左右，百脉泉就坐落于章丘的明水，位列济南七十二名泉中，而“百脉寒泉珍珠滚”自古以来亦为章丘八景之一，北宋曾巩任济南太守时有云：“历下诸泉，皆岱阴伏流所发，西则趵突为魁，东则百脉为冠”，百脉泉因泉眼众多而得此名。百脉泉泉群是济南地区东部最大的一个泉群，由18处名泉和众多无名泉组成。其中百脉泉、东麻湾、西麻湾、墨泉最为出名。,positive
