景区名称,用户名,评论内容,标签
济南方特东方神画,叫阴天别闹了~,暑期接近尾声，也终于有闲暇用来写作了。这次济南之旅印象最深的是济南方特东方神画。七夕当天一大早便拉着女朋友奔向济南方特。七夕正值周五排队人数略多，但是还没多到夸张的地步。8点50分许，还在园区正门排队时，看到了“朝钟暮鼓”的节目报幕。随着国风韵味十足的音乐响起，穿着金缕玉玉衣的舞者们翩翩从正门走出。也仅是片刻，就有百人恢宏的整齐排列。阵容好是震撼。随着一幕幕的轻盈舞动，让我仿佛梦回大唐盛世，感受到皇帝才有的礼待。随着内官大臣的一句“恭迎八方游客”，此次表演也收尾落幕。跟随着舞者们的步伐，开始向园区迈进，这是我从未有过的激动和热血。进入正门后，是免费开放的非遗小镇，踏入此地时感受到了浓重的古韵气息。这里有着中华古典文化的沉淀。进入园区后，看到了工作人员在地推“方特旅游”的APP，说是有着尊贵VIP的待遇。有些反感这种行为，但是有礼物相送，心里的怨言也不复存在。下载完APP便继续向园区内迈进。检完票进入园区后，九州神韵的项目矗立在眼前，项目建筑恢宏大气，感受的到中华建筑的磅礴气势。带着女朋友走进九州神韵，最初对于九州神韵，我只认为是个普通的巨幕电影。进入项目如我所预料的，是巨幕电影。但是差距可有了千种不同，不是巨幕，而是超超超巨幕，840平米的幕布是我此生第一次见到，随着影片的开启，我也真正意识到，为什么九州神韵有本事是入园后的第一个项目，巨幕3D高科技与华夏千年文化的巧妙结合，让我观影后颤抖不已，心跳久未平静。从未感受到如此场面的我，开始不停的向女朋友夸赞项目的震撼。把毕生能用尽的华丽辞藻都用来赞美方特，自己甚至还忍不住的爆了句粗口“这项目真牛逼”。玩完项目，可犯了难，园区项目那么多，都不知道该去哪玩了。突然想起来了工作人员介绍的“方特旅游APP”，打开APP注册以后，才发现自己误会了工作人员，APP里有“项目推荐”、“查看排队时间”、“项目预约”、“快速缴费”等，甚至还有“现金红包”真是后悔，如果早点知道，购票的时候就能省了200.就这样，虽然七夕这天人很多，但是在APP的带领下，一天时间，把方特所有的项目都玩了个遍。写了这么多，感悟很深。所有的感悟无非就是一句“要欢乐，去方特”。如果还有机会多说两句的话，那我要说“方特的项目真牛逼”以及“赶紧下载方特旅游APP吧”。,positive
望人松,小D,望人松位于山东泰山上五大夫松西侧山腰，望人松树冠下一长枝披拂，形态仿佛翘望八方游人，故名“望人松”，也称“迎客松”,positive
昆嵛山,雕琢懒惰,一年四季景色不同，山好水好空气好的地方！非常值得来玩的地方！推荐大伙去个一日游就可以了,positive
长山尾,别捅马蜂窝,我去的这天是几个景点里游人最少的。沿着海边栈道慢慢的走，感觉很舒服。有礁石也有可以下海游泳的海滩。我对这个景点印象最好。,positive
孔子庙,达,面积挺小的这是我去过的第四个孔庙了,neutral
烟台大学(北区),青岛慢生活,因为好多好友都毕业于烟台大学，所以去烟台大学，是去烟台之行的最重要的环节，围绕烟台大学开了两圈，很羡慕烟大的学生，出门就是大海，约会就能去海边，三元湖，特别出名，夏天全部是荷花，所以，天气好的时候，一定要在湖边坐坐。很遗憾，那天下雪，我没有下车，不能在校园里面走走，有机会，烟台在去一次。,positive
万鸟岛,我是小小桃,船开了半小时左右逐渐就有海鸥飞来，它们看到轮船就一直跟着，估计是没人海岛游的船太多了，他们现在看到船就知道有人喂它们吃饭啦！随后海鸥越来越多，到了万鸟岛那叫一个壮观，上空布满的海鸥，只要你把方便面整个拿在手里，它们就会边飞边斜眼往你手里看然后趁你不注意就直接叼走，还会发出“吼吼”的吆喝声。万鸟岛是一个没有人迹生存的小岛，所以船在旁边停驶半个小时，大家就会将手中的方便面向它们抛去。然后船继续行驶来到了一庙岛上，停留半小时让大家去岛上拜拜妈祖庙和财神殿。,positive
花石楼,南宫朱雀,八大关“三楼”之一，也是名气最大的一个，整个楼是由石头堆砌而成。,positive
成山头国家重点风景名胜区,北京豪客,到达成山头景区一下车，立马感受到寒风凛冽，大家赶紧全副武装，帽子、手套、围巾、头套之类，能用的都用上。到成山头还有缆车输送，缆车票不知多少钱，但冬季肯定不会运行的，也不会有人花钱在空中挨冻，没准到地方已经冻成冰棍了。缆车站旁边的熊猫、长颈鹿雕塑倒是很可爱。我们是购完了票（团体优惠到每人60元，所有优待证件无效），顶着寒风拍了集体纪念照之后又全体上车直接开进成山头了。终于见到“天尽头”了。虽然天很冷，但也让我见识了“惊涛拍岸，卷起千堆雪”的壮丽景象。,positive
青岛海底世界-青岛水族馆,YLYULIYL,水母特别美，我去那只为看水母，用单反拍出来的照片也超级好看,positive
张裕酒文化博物馆,至尊马桶,不错，浏览学习红酒历史的同时，还能来一杯，并且带回自己灌装的小白兰地，满好。,positive
幸福公园,马家坪,海滨路的海景公园，两者很好地结合在一起。,positive
神雕山野生动物保护区,张秀秀,神雕山野生动物自然保护区，风景优美，动物种类多，半野生状态的动物园，值得一游,positive
天下第一泉风景区,心在远方,泉城天下第一泉风景区，静谧的小街，潺潺流淌的泉水，小河流水人家，湖边垂柳依依，,positive
青岛中山公园,LH邢文静,中山公园是一处欧洲园林，绿植非常丰富，简直宛如天然氧吧～一百分～古朴与清新在中山公园可以被表现的淋漓尽致～中山公园里有很多可以选择拍照片的地方，尤其是雨后的阳光，树影斑斑，很像挪威森林～,positive
孔子六艺城,认真堕落,人很多，大多都是旅游团，要门票，主要介绍六艺之类的东西，再现当时场景,positive
泰和山风景区-黄花溪景区,带上灵魂去旅行,这次旅行使我铭记，细长略窄的回环山路仿佛无尽头。后山形成了瀑布，与山路隔着一段距离，水汽迷蒙，大方的落在脸上，十分滋润。瀑布上空升腾起绚丽的彩虹，美的惊艳。溅落的水珠摔开万道金光，我久久伫立，轻闭眼睛享受自然的馈赠。,positive
青岛太平角公园,星光下的赵云,从太平角公园地铁站出来之后，发现直接进入公园了，环境还蛮赞的，走不多远就进入森林了，这里还蛮多人带着小盆友过来玩，当然，拍婚纱照的也非常多。,positive
银沙滩景区海水浴场,dd,还不错的地方~~~~~~~~~~,positive
登州古船博物馆,linda,里面展出了蓬莱阁小海出土的几艘古船残骸。古船之大，超出想象，介绍的相关知识也很专业。,positive
长岛（烟台）,别问我是谁,长岛坐船时间比较长，要是自驾游的千万别走错了，我记得当时我们就是导航去的长岛码头我自己就走错了，没能赶上第一班船，当时记得我是在淘宝飞猪上面团票登船参观的，不得不说到了当地人家就是土霸王啊，我们团的票是3大一小，记得当时我们登船的时候已经是下午了，我们足足等了3个小时，门口的人还不给我们退票，所以需要登岛游玩的旅客一定一定和商家问好了，在购买票。,positive
孔府,马蜂窝用户,孔府又称圣府。整体建筑形似故宫布局，但陈设非常简朴。这里目前也是廉政教育基地，孔子时期流传的小故事蕴含大道理，他的教育理念被后人推崇。,positive
芙蓉街,酿酒童子,小吃街，里面玲琅满目，不过因为有朋友带着吃喝玩，貌似都没机会在里面吃啥东西，不过人是真的多,positive
青岛路老建筑群,_贰豆,一定要在青岛感受一下这些老建筑每一栋都仿佛拥有着属于它自己的故事,positive
碧霞祠,王九爷殿下,碧霞祠位于天街东面，为泰山最大的高山古建筑群。祠为二进院落，以照壁、金藏库、南神门、大山门、香亭、大殿为中轴线，两侧为东西神门、钟鼓楼、东西御碑亭、东西配殿。南神门外是金藏库，俗称火池，专供香客焚纸香火池有照壁，大书“万代瞻仰”。门上有歌舞楼，门内东有东神门，西有西神门，盘道穿越其间。院中东为钟楼，西为鼓楼，北为重台。,positive
青岛邮电博物馆,艾兔@鹏儿,可以去看看，可以盖章（青岛的各个景点的邮戳），可以给多年后的自己邮寄信件，内部是青岛邮局的发展历史，算一个小的邮电历史博物馆，里面的发报机、摩尔斯电码接收机、电台、电话等都挺有历史感。是小情侣、清子活动的好地方。,positive
沂蒙山旅游区云蒙景区,心在远方,漂亮，环境非常好。漂亮，环境非常好。,positive
世界风筝都纪念广场,小蕾,这个是风筝广场的音乐喷泉哦，看到没，好多人跑到下面淋雨呢，即使我们住的很近但是也没胆跑到下面去淋淋，穿着裙子呢，早知道就带套衣服去那里了，哎，遗憾那。。。这市中心能找到这样的地段去乘凉，实属不易啊。拿我们郑州来说就不好找，能找到这么舒服的也就CBD那里了。白天潍坊的天气闷热闷热的，就像烤红薯呢，但是一到了晚上来到水边，一个字——爽，嘿嘿。但是等我们来到的时候就晚了，已经没有我们的立足之地了,positive
中国水准零点景区,DJ-林兴,妈祖和女娲明显长得一个样子。。。看到巨款游轮不禁感叹生活艰辛啊。。。,negative
胶州湾大桥,大翼若垂天之云,在桥上自驾那是必须的，很壮观。,positive
环翠楼公园,空谷山猫,环翠楼坐落在西城墙的最高点，西倚奈古山巅，东瞰苍茫大海，南望迤逦峰峦，北眺巍峨青山，楼置于一片翠绿之中，因而得名环翠楼。,positive
海驴岛,马蜂窝用户,排2小时的队，坐了几分钟的船，还不能上岛，差评，不值得来。,negative
泰山世界地质公园,三珊五岳,东岳泰山，五岳之首，登泰山一览众山小。游览泰山，极目远望，令人心旷神怡。,positive
一天门,期待毛毛雨,泰山，一天门。是从红门方向进山的第一道山门。我们是反向运行的，这里成为我们下山的最后一道山门。,positive
万平口海滨灯塔,D.C.,不明白为什么会有这个景点，万平口和灯塔完全是分开的两个景点，虽然两个景区的直线距离很近，但中间有一条人造海峡，去另一个景区需要绕道,positive
沂蒙山旅游区龟蒙景区,静钰,04年去的；当时带的是胶卷相机；就不能上传照片了；当时门票30；现在可能60了；非常不错；确实不愧为天然氧吧；空气特别新鲜；上山绿化特别好；大佛的雕刻占了一面山；非常宏伟；非去不可得地方；我认为除去文化底蕴；比泰山都好,positive
青岛太平角公园,绵绵小丸子大人,住在如家精选，出门就是这个公园，之前去过基隆一个同名的公园，所以很有好感。早晨出来海边走走，很棒。,positive
中国海洋大学崂山校区,云里的辫子,来了才发现原来青岛也是个山地城市啊！这个校区是个研究生校区，多是一些老建筑，很好的利用地势做了一些场地设计，比如运动场和看台的高差设计。,positive
鲁山国家森林公园,灵通新奇特,空气清新，风景优美，近郊度假的好地方喜欢的亲可以去看看,positive
三仙山,大江大海,三仙山风景区位于山东省蓬莱市北端的黄海之滨，西与八仙过海景区、三仙山温泉相毗邻，北与长山列岛隔海相望，是一处集旅游观光与休闲度假于一体的综合性景区，更是山东半岛黄金旅游线上的一颗璀璨明珠。整个景区由和气大殿、小怡和园、蓬莱仙岛、方壶胜境、瀛洲仙境、瀛洲书院、艺术博物馆、蓬莱历史文化集锦、玉佛寺、万方安和、歌舞大剧院等景观组成。据《史记》等典籍记载，东海之上有三座仙山，名曰“蓬莱、方丈、瀛洲”，山上有仙人居住，楼阁宫阙均为黄金白银建造，还有灵丹妙药，人食之可长生不老，因而引出秦皇汉武东海访仙求药的故事，并流传至今。三仙山风景区就是把神话传说中虚无缥缈而又令人神往的蓬莱、方丈、瀛洲三座仙山真实地展现在世人面前，以满足人们拜仙祈福，祈求长生不老的美好愿望。,positive
